YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,2,6,1,2/6/2023 0:00,NK,20416,N634NK,1130,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1513,1510,-3,0,0,1500-1559,8,1518,1808,7,1840,1815,-25,0,0,0,147,125,110,1,882
2023,2,6,1,2/6/2023 0:00,WN,19393,N968WN,1440,14679,1467903,33570,SAN,"San Diego, CA",CA,California,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,1335,1331,-4,0,0,1300-1359,12,1343,1754,3,1820,1757,-23,0,0,0,165,146,131,1,1164
2023,2,3,5,2/3/2023 0:00,OO,20304,N256SY,4024,11337,1133705,31337,DLH,"Duluth, MN",MN,Minnesota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,515,512,-3,0,0,0001-0559,18,530,605,24,628,629,1,1,0,0,73,77,35,1,144
2023,2,2,4,2/2/2023 0:00,AA,19805,N868NN,2737,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1710,1902,112,112,1,1700-1759,22,1924,2008,13,1818,2021,123,123,1,0,68,79,44,1,224
2023,2,3,5,2/3/2023 0:00,WN,19393,N8574Z,2041,13796,1379609,32457,OAK,"Oakland, CA",CA,California,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1920,1914,-6,0,0,1900-1959,7,1921,2029,2,2050,2031,-19,0,0,0,90,77,68,1,446
2023,2,3,5,2/3/2023 0:00,DL,19790,N139DU,1059,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1030,1026,-4,0,0,1000-1059,13,1039,1255,6,1326,1301,-25,0,0,0,176,155,136,1,1034
2023,2,5,7,2/5/2023 0:00,AS,19930,N260AK,346,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1540,1542,2,2,0,1500-1559,24,1606,2344,8,4,2352,-12,0,0,0,324,310,278,1,2554
2023,2,1,3,2/1/2023 0:00,DL,19790,N323US,1543,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1625,,,,,1600-1659,,,,,1834,,,,,1,189,,,1,986
2023,2,3,5,2/3/2023 0:00,AA,19805,N982VJ,1645,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,2036,2036,0,0,0,2000-2059,25,2101,2131,6,2134,2137,3,3,0,0,58,61,30,1,130
2023,2,1,3,2/1/2023 0:00,9E,20363,N582CA,4936,12953,1295304,31703,LGA,"New York, NY",NY,New York,10581,1058102,30581,BGR,"Bangor, ME",ME,Maine,1008,953,-15,0,0,1000-1059,65,1058,1150,5,1151,1155,4,4,0,0,103,122,52,1,378
2023,2,2,4,2/2/2023 0:00,WN,19393,N7850B,2074,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,600,606,6,6,0,0600-0659,12,618,925,7,950,932,-18,0,0,0,170,146,127,1,1072
2023,2,6,1,2/6/2023 0:00,YX,20452,N733YX,3437,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,14711,1471105,34711,SCE,"State College, PA",PA,Pennsylvania,1411,1403,-8,0,0,1400-1459,13,1416,1629,4,1658,1633,-25,0,0,0,107,90,73,1,528
2023,2,2,4,2/2/2023 0:00,AA,19805,N773XF,1093,12953,1295304,31703,LGA,"New York, NY",NY,New York,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,1625,1701,36,36,1,1600-1659,21,1722,1842,4,1821,1846,25,25,1,0,116,105,80,1,431
2023,2,6,1,2/6/2023 0:00,YX,20452,N220JQ,5825,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,815,827,12,12,0,0800-0859,17,844,956,6,959,1002,3,3,0,0,104,95,72,1,369
2023,2,6,1,2/6/2023 0:00,WN,19393,N8741L,1516,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13244,1324402,33244,MEM,"Memphis, TN",TN,Tennessee,850,852,2,2,0,0800-0859,13,905,901,2,915,903,-12,0,0,0,85,71,56,1,332
2023,2,6,1,2/6/2023 0:00,DL,19790,N106DN,1634,15376,1537604,30436,TUS,"Tucson, AZ",AZ,Arizona,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1309,1307,-2,0,0,1300-1359,17,1324,1810,7,1831,1817,-14,0,0,0,202,190,166,1,1541
2023,2,2,4,2/2/2023 0:00,AS,19930,N609AS,153,13970,1397005,33970,OTZ,"Kotzebue, AK",AK,Alaska,10299,1029906,30299,ANC,"Anchorage, AK",AK,Alaska,1939,1919,-20,0,0,1900-1959,3,1922,2033,8,2108,2041,-27,0,0,0,89,82,71,1,548
2023,2,3,5,2/3/2023 0:00,UA,19977,N823UA,265,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1254,1244,-10,0,0,1200-1259,9,1253,1614,11,1645,1625,-20,0,0,0,171,161,141,1,1118
2023,2,5,7,2/5/2023 0:00,OO,20304,N408SY,3455,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,12441,1244102,32441,JAC,"Jackson, WY",WY,Wyoming,1100,1101,1,1,0,1100-1159,30,1131,1411,6,1415,1417,2,2,0,0,135,136,100,1,737
2023,2,2,4,2/2/2023 0:00,OO,20304,N921EV,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1901,1924,23,23,1,1900-1959,5,1929,2018,6,2022,2024,2,2,0,0,81,60,49,1,257
2023,2,1,3,2/1/2023 0:00,WN,19393,N7864B,1669,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,730,721,-9,0,0,0700-0759,14,735,926,3,945,929,-16,0,0,0,135,128,111,1,802
2023,2,5,7,2/5/2023 0:00,WN,19393,N929WN,1149,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1730,1935,125,125,1,1700-1759,9,1944,2051,5,1855,2056,121,121,1,0,85,81,67,1,480
2023,2,3,5,2/3/2023 0:00,G4,20368,312NV,60,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,11921,1192102,31921,GJT,"Grand Junction, CO",CO,Colorado,1921,1907,-14,0,0,1900-1959,15,1922,2118,7,2144,2125,-19,0,0,0,83,78,56,1,420
2023,2,6,1,2/6/2023 0:00,OO,20304,N760SK,4998,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,10728,1072804,30728,BPT,"Beaumont/Port Arthur, TX",TX,Texas,2101,2055,-6,0,0,2100-2159,29,2124,2216,5,2222,2221,-1,0,0,0,81,86,52,1,270
2023,2,2,4,2/2/2023 0:00,F9,20436,N328FR,102,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,14843,1484306,34819,SJU,"San Juan, PR",PR,Puerto Rico,924,1046,82,82,1,0900-0959,14,1100,1503,5,1401,1508,67,67,1,0,217,202,183,1,1433
2023,2,4,6,2/4/2023 0:00,OO,20304,N412SY,3350,14698,1469802,34236,SBP,"San Luis Obispo, CA",CA,California,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1200,1208,8,8,0,1200-1259,13,1221,1414,9,1429,1423,-6,0,0,0,149,135,113,1,847
2023,2,1,3,2/1/2023 0:00,B6,20409,N592JB,1379,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,700,651,-9,0,0,0700-0759,26,717,925,3,948,928,-20,0,0,0,168,157,128,1,899
2023,2,3,5,2/3/2023 0:00,OH,20397,N541EA,5237,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,North Carolina,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1044,1033,-11,0,0,1000-1059,20,1053,1137,8,1159,1145,-14,0,0,0,75,72,44,1,248
2023,2,3,5,2/3/2023 0:00,DL,19790,N707TW,2049,12478,1247805,31703,JFK,"New York, NY",NY,New York,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,615,609,-6,0,0,0600-0659,17,626,843,11,853,854,1,1,0,0,158,165,137,1,760
2023,2,1,3,2/1/2023 0:00,AS,19930,N618AS,765,12441,1244102,32441,JAC,"Jackson, WY",WY,Wyoming,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1630,1611,-19,0,0,1600-1659,23,1634,1722,5,1734,1727,-7,0,0,0,124,136,108,1,621
2023,2,4,6,2/4/2023 0:00,OO,20304,N817SK,3915,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,14633,1463303,32547,RST,"Rochester, MN",MN,Minnesota,1116,1148,32,32,1,1100-1159,15,1203,1219,2,1216,1221,5,5,0,0,60,33,16,1,76
2023,2,7,2,2/7/2023 0:00,AA,19805,N130AN,1321,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1250,1255,5,5,0,1200-1259,20,1315,1349,6,1358,1355,-3,0,0,0,128,120,94,1,641
2023,2,5,7,2/5/2023 0:00,NK,20416,N696NK,1301,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1610,1625,15,15,1,1600-1659,14,1639,1823,8,1815,1831,16,16,1,0,305,306,284,1,1947
2023,2,6,1,2/6/2023 0:00,AS,19930,N291BT,575,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1930,1924,-6,0,0,1900-1959,19,1943,2128,15,2200,2143,-17,0,0,0,270,259,225,1,1660
2023,2,2,4,2/2/2023 0:00,DL,19790,N145DQ,498,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1155,1203,8,8,0,1100-1159,18,1221,1546,9,1545,1555,10,10,0,0,170,172,145,1,1075
2023,2,6,1,2/6/2023 0:00,WN,19393,N8804L,222,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,650,644,-6,0,0,0600-0659,11,655,1004,3,1025,1007,-18,0,0,0,155,143,129,1,1105
2023,2,5,7,2/5/2023 0:00,WN,19393,N8755L,1464,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1145,1144,-1,0,0,1100-1159,18,1202,1207,8,1210,1215,5,5,0,0,85,91,65,1,370
2023,2,3,5,2/3/2023 0:00,F9,20436,N717FR,1651,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,645,637,-8,0,0,0600-0659,41,718,821,6,826,827,1,1,0,0,101,110,63,1,337
2023,2,5,7,2/5/2023 0:00,AA,19805,N450AN,2951,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,935,930,-5,0,0,0900-0959,21,951,1606,4,1622,1610,-12,0,0,0,287,280,255,1,2300
2023,2,6,1,2/6/2023 0:00,AA,19805,N604AW,2752,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1911,1906,-5,0,0,1900-1959,23,1929,2245,6,2300,2251,-9,0,0,0,169,165,136,1,1192
2023,2,1,3,2/1/2023 0:00,OO,20304,N509SY,3142,14831,1483106,32457,SJC,"San Jose, CA",CA,California,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,752,747,-5,0,0,0700-0759,11,758,850,15,915,905,-10,0,0,0,83,78,52,1,308
2023,2,5,7,2/5/2023 0:00,OO,20304,N106SY,5668,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,15370,1537002,34653,TUL,"Tulsa, OK",OK,Oklahoma,1001,1001,0,0,0,1000-1059,19,1020,1226,4,1245,1230,-15,0,0,0,104,89,66,1,541
2023,2,2,4,2/2/2023 0:00,WN,19393,N275WN,1572,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,10529,1052907,30529,BDL,"Hartford, CT",CT,Connecticut,1545,1550,5,5,0,1500-1559,13,1603,1818,4,1820,1822,2,2,0,0,155,152,135,1,1050
2023,2,7,2,2/7/2023 0:00,AA,19805,N897NN,604,13256,1325602,33256,MFE,"Mission/McAllen/Edinburg, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,600,557,-3,0,0,0600-0659,12,609,719,11,737,730,-7,0,0,0,97,93,70,1,469
2023,2,4,6,2/4/2023 0:00,WN,19393,N205WN,1456,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,650,646,-4,0,0,0600-0659,26,712,951,5,1005,956,-9,0,0,0,135,130,99,1,793
2023,2,6,1,2/6/2023 0:00,DL,19790,N328DN,894,14679,1467903,33570,SAN,"San Diego, CA",CA,California,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1430,1435,5,5,0,1400-1459,13,1448,2113,8,2137,2121,-16,0,0,0,247,226,205,1,1892
2023,2,5,7,2/5/2023 0:00,OH,20397,N583NN,5063,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,10599,1059904,30599,BHM,"Birmingham, AL",AL,Alabama,950,942,-8,0,0,0900-0959,35,1017,1018,5,1032,1023,-9,0,0,0,102,101,61,1,350
2023,2,4,6,2/4/2023 0:00,AA,19805,N176UW,826,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1110,1114,4,4,0,1100-1159,25,1139,1423,6,1435,1429,-6,0,0,0,145,135,104,1,868
2023,2,6,1,2/6/2023 0:00,AA,19805,N974UY,2789,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1430,1425,-5,0,0,1400-1459,16,1441,1551,13,1611,1604,-7,0,0,0,101,99,70,1,468
2023,2,6,1,2/6/2023 0:00,DL,19790,N501DA,1598,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,710,703,-7,0,0,0700-0759,18,721,926,8,951,934,-17,0,0,0,161,151,125,1,954
2023,2,4,6,2/4/2023 0:00,DL,19790,N935AT,2392,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11953,1195302,31953,GNV,"Gainesville, FL",FL,Florida,1510,1501,-9,0,0,1500-1559,11,1512,1555,4,1619,1559,-20,0,0,0,69,58,43,1,300
2023,2,5,7,2/5/2023 0:00,DL,19790,N343DN,1534,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,600,559,-1,0,0,0600-0659,26,625,1236,14,1255,1250,-5,0,0,0,235,231,191,1,1749
2023,2,2,4,2/2/2023 0:00,B6,20409,N952JB,221,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,1434,1430,-4,0,0,1400-1459,17,1447,1747,4,1805,1751,-14,0,0,0,211,201,180,1,1197
2023,2,2,4,2/2/2023 0:00,UA,19977,N27503,2372,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,816,814,-2,0,0,0800-0859,15,829,1023,6,1041,1029,-12,0,0,0,325,315,294,1,2065
2023,2,5,7,2/5/2023 0:00,G4,20368,233NV,52,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,11823,1182304,31823,FWA,"Fort Wayne, IN",IN,Indiana,600,556,-4,0,0,0600-0659,14,610,1213,4,1248,1217,-31,0,0,0,228,201,183,1,1649
2023,2,4,6,2/4/2023 0:00,OO,20304,N956SW,4764,13127,1312702,33127,LWS,"Lewiston, ID",ID,Idaho,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1320,1334,14,14,0,1300-1359,8,1342,1617,9,1635,1626,-9,0,0,0,135,112,95,1,768
2023,2,1,3,2/1/2023 0:00,UA,19977,N47281,754,10849,1084907,30849,BZN,"Bozeman, MT",MT,Montana,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1138,1136,-2,0,0,1100-1159,19,1155,1716,35,1754,1751,-3,0,0,0,256,255,201,1,1882
2023,2,6,1,2/6/2023 0:00,WN,19393,N7887A,1291,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,10800,1080003,32575,BUR,"Burbank, CA",CA,California,1035,1028,-7,0,0,1000-1059,8,1036,1126,4,1150,1130,-20,0,0,0,75,62,50,1,326
2023,2,5,7,2/5/2023 0:00,AA,19805,N989NN,1550,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,1935,1933,-2,0,0,1900-1959,14,1947,2213,5,2228,2218,-10,0,0,0,113,105,86,1,646
2023,2,6,1,2/6/2023 0:00,OO,20304,N241SY,3593,11637,1163703,31637,FAR,"Fargo, ND",ND,North Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1717,1755,38,38,1,1700-1759,35,1830,1913,5,1839,1918,39,39,1,0,82,83,43,1,223
2023,2,4,6,2/4/2023 0:00,AS,19930,N538AS,1008,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1350,1350,0,0,0,1300-1359,29,1419,1450,13,1450,1503,13,13,0,0,60,73,31,1,129
2023,2,5,7,2/5/2023 0:00,WN,19393,N7739A,1575,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,1325,1323,-2,0,0,1300-1359,16,1339,1521,3,1525,1524,-1,0,0,0,120,121,102,1,721
2023,2,3,5,2/3/2023 0:00,OH,20397,N580NN,5502,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,1445,1445,0,0,0,1400-1459,15,1500,1641,5,1627,1646,19,19,1,0,102,121,101,1,481
2023,2,1,3,2/1/2023 0:00,UA,19977,N847UA,2363,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1338,1335,-3,0,0,1300-1359,12,1347,1456,9,1500,1505,5,5,0,0,142,150,129,1,770
2023,2,2,4,2/2/2023 0:00,AS,19930,N935AK,402,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,750,802,12,12,0,0700-0759,32,834,1605,7,1554,1612,18,18,1,0,304,310,271,1,2415
2023,2,1,3,2/1/2023 0:00,AA,19805,N316RK,2955,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,755,751,-4,0,0,0700-0759,13,804,1601,8,1615,1609,-6,0,0,0,320,318,297,1,2585
2023,2,6,1,2/6/2023 0:00,HA,19690,N478HA,522,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,12402,1240203,32402,ITO,"Hilo, HI",HI,Hawaii,1815,1808,-7,0,0,1800-1859,10,1818,1857,5,1909,1902,-7,0,0,0,54,54,39,1,216
2023,2,5,7,2/5/2023 0:00,F9,20436,N233FR,1044,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1744,1801,17,17,1,1700-1759,11,1812,2117,6,2127,2123,-4,0,0,0,163,142,125,1,1041
2023,2,6,1,2/6/2023 0:00,DL,19790,N829DN,2811,11996,1199603,31871,GSP,"Greer, SC",SC,South Carolina,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,535,532,-3,0,0,0001-0559,15,547,617,8,638,625,-13,0,0,0,63,53,30,1,153
2023,2,3,5,2/3/2023 0:00,NK,20416,N618NK,1241,13296,1329605,30721,MHT,"Manchester, NH",NH,New Hampshire,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,1940,1935,-5,0,0,1900-1959,14,1949,2301,5,2324,2306,-18,0,0,0,224,211,192,1,1271
2023,2,4,6,2/4/2023 0:00,DL,19790,N933AT,2004,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13871,1387102,33316,OMA,"Omaha, NE",NE,Nebraska,2238,2235,-3,0,0,2200-2259,12,2247,2345,5,5,2350,-15,0,0,0,147,135,118,1,821
2023,2,6,1,2/6/2023 0:00,OO,20304,N163SY,5775,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1256,1256,0,0,0,1200-1259,28,1324,1427,9,1433,1436,3,3,0,0,97,100,63,1,391
2023,2,5,7,2/5/2023 0:00,OO,20304,N116SY,4807,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,11423,1142308,31423,DSM,"Des Moines, IA",IA,Iowa,1248,1247,-1,0,0,1200-1259,23,1310,1401,5,1412,1406,-6,0,0,0,84,79,51,1,299
2023,2,3,5,2/3/2023 0:00,9E,20363,N8877A,5083,15323,1532305,35323,TRI,"Bristol/Johnson City/Kingsport, TN",TN,Tennessee,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1446,1437,-9,0,0,1400-1459,17,1454,1532,6,1557,1538,-19,0,0,0,71,61,38,1,227
2023,2,6,1,2/6/2023 0:00,WN,19393,N453WN,2470,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1315,1335,20,20,1,1300-1359,11,1346,1450,2,1435,1452,17,17,1,0,80,77,64,1,373
2023,2,1,3,2/1/2023 0:00,OH,20397,N590NN,5626,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11996,1199603,31871,GSP,"Greer, SC",SC,South Carolina,1849,1855,6,6,0,1800-1859,30,1925,1948,4,1939,1952,13,13,0,0,50,57,23,1,75
2023,2,3,5,2/3/2023 0:00,DL,19790,N989AT,2568,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1025,1019,-6,0,0,1000-1059,11,1030,1148,7,1200,1155,-5,0,0,0,95,96,78,1,448
2023,2,6,1,2/6/2023 0:00,AA,19805,N428AA,2997,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,500,456,-4,0,0,0001-0559,17,513,914,20,941,934,-7,0,0,0,161,158,121,1,1055
2023,2,5,7,2/5/2023 0:00,WN,19393,N8789Q,1236,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,605,603,-2,0,0,0600-0659,13,616,820,7,840,827,-13,0,0,0,335,324,304,1,2106
2023,2,1,3,2/1/2023 0:00,HA,19690,N212HA,80,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,13891,1389101,32575,ONT,"Ontario, CA",CA,California,1230,1256,26,26,1,1200-1259,22,1318,2008,6,2000,2014,14,14,0,0,330,318,290,1,2603
2023,2,5,7,2/5/2023 0:00,UA,19977,N485UA,473,14679,1467903,33570,SAN,"San Diego, CA",CA,California,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1210,1204,-6,0,0,1200-1259,15,1219,1328,7,1353,1335,-18,0,0,0,103,91,69,1,447
2023,2,1,3,2/1/2023 0:00,OO,20304,N117SY,5453,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12278,1227805,30928,ICT,"Wichita, KS",KS,Kansas,1000,955,-5,0,0,1000-1059,29,1024,1221,4,1231,1225,-6,0,0,0,91,90,57,1,420
2023,2,5,7,2/5/2023 0:00,UA,19977,N16217,1350,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,12451,1245102,31136,JAX,"Jacksonville, FL",FL,Florida,1230,1547,197,197,1,1200-1259,10,1557,1746,3,1434,1749,195,195,1,0,124,122,109,1,630
2023,2,5,7,2/5/2023 0:00,WN,19393,N8611F,1124,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1405,1359,-6,0,0,1400-1459,12,1411,1735,5,1800,1740,-20,0,0,0,175,161,144,1,1107
2023,2,2,4,2/2/2023 0:00,DL,19790,N312DU,2610,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1947,1946,-1,0,0,1900-1959,42,2028,2242,6,2244,2248,4,4,0,0,177,182,134,1,978
2023,2,4,6,2/4/2023 0:00,HA,19690,N483HA,248,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1100,1210,70,70,1,1100-1159,23,1233,1301,5,1149,1306,77,77,1,0,49,56,28,1,163
2023,2,1,3,2/1/2023 0:00,WN,19393,N8641B,1966,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,15376,1537604,30436,TUS,"Tucson, AZ",AZ,Arizona,1025,1039,14,14,0,1000-1059,12,1051,1245,3,1245,1248,3,3,0,0,80,69,54,1,365
2023,2,3,5,2/3/2023 0:00,WN,19393,N8735L,2288,14307,1430706,30721,PVD,"Providence, RI",RI,Rhode Island,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1305,1303,-2,0,0,1300-1359,16,1319,1421,4,1430,1425,-5,0,0,0,85,82,62,1,327
2023,2,4,6,2/4/2023 0:00,AS,19930,N613AS,173,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,10299,1029906,30299,ANC,"Anchorage, AK",AK,Alaska,600,556,-4,0,0,0600-0659,18,614,823,6,851,829,-22,0,0,0,231,213,189,1,1448
2023,2,6,1,2/6/2023 0:00,UA,19977,N872UA,2634,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,1935,1923,-12,0,0,1900-1959,22,1945,2103,8,2120,2111,-9,0,0,0,105,108,78,1,534
